t,PH_alarm,DDM_alarm,ADWIN_alarm,error,prob
16542,0,0,0,0.0,1e-06
16543,0,0,0,0.0,1e-06
16544,0,0,0,0.0,1e-06
16545,0,0,0,0.0,1e-06
16546,0,0,0,0.0,1e-06
16547,0,0,0,0.0,1e-06
16548,0,0,0,0.0,1e-06
16549,0,0,0,0.0,1e-06
16550,0,0,0,0.0,1e-06
16551,0,0,0,0.0,0.13868613138686134
16552,0,0,0,0.0,1e-06
16553,0,0,0,0.0,1e-06
16554,0,0,0,0.0,1e-06
16555,0,0,0,0.0,1e-06
16556,0,0,0,0.0,1e-06
16557,0,0,0,0.0,1e-06
16558,0,0,0,0.0,1e-06
16559,0,0,0,0.0,1e-06
16560,0,0,0,0.0,1e-06
16561,0,0,0,0.0,1e-06
16562,0,0,0,0.0,1e-06
16563,0,0,0,0.0,1e-06
16564,0,0,0,0.0,1e-06
16565,0,0,0,0.0,1e-06
16566,0,0,0,0.0,1e-06
16567,0,0,0,0.0,1e-06
16568,0,0,0,0.0,1e-06
16569,0,0,0,0.0,1e-06
16570,0,0,0,0.0,1e-06
16571,0,0,0,0.0,1e-06
16572,0,0,0,0.0,1e-06
16573,0,0,0,0.0,1e-06
16574,0,0,0,0.0,1e-06
16575,0,0,0,0.0,1e-06
16576,0,0,0,0.0,1e-06
16577,0,0,0,0.0,1e-06
16578,0,0,0,0.0,1e-06
16579,0,0,0,0.0,1e-06
16580,0,0,0,0.0,1e-06
16581,0,0,0,0.0,1e-06
16582,0,0,0,0.0,1e-06
16583,0,0,0,0.0,1e-06
16584,0,0,0,0.0,1e-06
16585,0,0,0,0.0,1e-06
16586,0,0,0,0.0,1e-06
16587,0,0,0,0.0,1e-06
16588,0,0,0,0.0,1e-06
16589,0,0,0,0.0,1e-06
16590,0,0,0,0.0,1e-06
16591,0,0,0,0.0,1e-06
16592,0,0,0,0.0,1e-06
16593,0,0,0,0.0,1e-06
16594,0,0,0,0.0,1e-06
16595,0,0,0,0.0,1e-06
16596,0,0,0,0.0,1e-06
16597,0,0,0,0.0,1e-06
16598,0,0,0,0.0,1e-06
16599,0,0,0,0.0,1e-06
16600,0,0,0,0.0,1e-06
16601,0,0,0,0.0,0.6715328467153284
16602,0,0,0,0.0,1e-06
16603,0,0,0,0.0,1e-06
16604,0,0,0,0.0,1e-06
16605,0,0,0,0.0,1e-06
16606,0,0,0,0.0,1e-06
16607,0,0,0,0.0,1e-06
16608,0,0,0,0.0,1e-06
16609,0,0,0,0.0,1e-06
16610,0,0,0,0.0,1e-06
16611,0,0,0,0.0,1e-06
16612,0,0,0,0.0,1e-06
16613,0,0,0,0.0,1e-06
16614,0,0,0,0.0,1e-06
16615,0,0,0,0.0,1e-06
16616,0,0,0,0.0,1e-06
16617,0,0,0,0.0,1e-06
16618,0,0,0,0.0,1e-06
16619,0,0,0,0.0,1e-06
16620,0,0,0,0.0,1e-06
16621,0,0,0,0.0,1e-06
16622,0,0,0,0.0,1e-06
16623,0,0,0,0.0,1e-06
16624,0,0,0,0.0,1e-06
16625,0,0,0,0.0,1e-06
16626,0,0,0,0.0,1e-06
16627,0,0,0,0.0,1e-06
16628,0,0,0,0.0,1e-06
16629,0,0,0,0.0,1e-06
16630,0,0,0,0.0,1e-06
16631,0,0,0,0.0,1e-06
16632,0,0,0,0.0,1e-06
16633,0,0,0,0.0,1e-06
16634,0,0,0,0.0,1e-06
16635,0,0,0,0.0,1e-06
16636,0,0,0,0.0,1e-06
16637,0,0,0,0.0,1e-06
16638,0,0,0,0.0,1e-06
16639,0,0,0,0.0,1e-06
16640,0,0,0,0.0,1e-06
16641,0,0,0,0.0,1e-06
16642,0,0,0,0.0,1e-06
16643,0,0,0,0.0,1e-06
16644,0,0,0,0.0,1e-06
16645,0,0,0,0.0,1e-06
16646,0,0,0,0.0,1e-06
16647,0,0,0,0.0,1e-06
16648,0,0,0,0.0,1e-06
16649,0,0,0,0.0,1e-06
16650,0,0,0,0.0,1e-06
16651,0,0,0,0.0,0.7080291970802919
16652,0,0,0,1.0,0.18248175182481755
16653,0,0,0,0.0,1e-06
16654,0,0,0,0.0,1e-06
16655,0,0,0,0.0,1e-06
16656,0,0,0,0.0,1e-06
16657,0,0,0,0.0,1e-06
16658,0,0,0,0.0,1e-06
16659,0,0,0,0.0,1e-06
16660,0,0,0,0.0,1e-06
16661,0,0,0,0.0,1e-06
16662,0,0,0,0.0,1e-06
16663,0,0,0,0.0,1e-06
16664,0,0,0,0.0,1e-06
16665,0,0,0,0.0,1e-06
16666,0,0,0,0.0,1e-06
16667,0,0,0,0.0,1e-06
16668,0,0,0,0.0,1e-06
16669,0,0,0,0.0,1e-06
16670,0,0,0,0.0,1e-06
16671,0,0,0,0.0,1e-06
16672,0,0,0,0.0,1e-06
16673,0,0,0,0.0,1e-06
16674,0,0,0,0.0,1e-06
16675,0,0,0,0.0,1e-06
16676,0,0,0,0.0,1e-06
16677,0,0,0,0.0,1e-06
16678,0,0,0,0.0,1e-06
16679,0,0,0,0.0,1e-06
16680,0,0,0,0.0,1e-06
16681,0,0,0,0.0,1e-06
16682,0,0,0,0.0,1e-06
16683,0,0,0,0.0,1e-06
16684,0,0,0,0.0,1e-06
16685,0,0,0,0.0,1e-06
16686,0,0,0,0.0,1e-06
16687,0,0,0,0.0,1e-06
16688,0,0,0,0.0,1e-06
16689,0,0,0,0.0,1e-06
16690,0,0,0,0.0,1e-06
16691,0,0,0,0.0,1e-06
16692,0,0,0,0.0,1e-06
16693,0,0,0,0.0,1e-06
16694,0,0,0,0.0,1e-06
16695,0,0,0,0.0,1e-06
16696,0,0,0,0.0,1e-06
16697,0,0,0,0.0,1e-06
16698,0,0,0,0.0,1e-06
16699,0,0,0,0.0,1e-06
16700,0,0,0,0.0,1e-06
16701,0,0,0,0.0,0.6715328467153284
16702,0,0,0,0.0,1e-06
16703,0,0,0,1.0,0.15328467153284672
16704,0,0,0,0.0,1e-06
16705,0,0,0,0.0,1e-06
16706,0,0,0,0.0,1e-06
16707,0,0,0,0.0,1e-06
16708,0,0,0,0.0,1e-06
16709,0,0,0,0.0,1e-06
16710,0,0,0,0.0,1e-06
16711,0,0,0,0.0,1e-06
16712,0,0,0,0.0,1e-06
16713,0,0,0,0.0,1e-06
16714,0,0,0,0.0,1e-06
16715,0,0,0,0.0,1e-06
16716,0,0,0,0.0,1e-06
16717,0,0,0,0.0,1e-06
16718,0,0,0,0.0,1e-06
16719,0,0,0,0.0,1e-06
16720,0,0,0,0.0,1e-06
16721,0,0,0,0.0,1e-06
16722,0,0,0,0.0,1e-06
16723,0,0,0,0.0,1e-06
16724,0,0,0,0.0,1e-06
16725,0,0,0,0.0,1e-06
16726,0,0,0,0.0,1e-06
16727,0,0,0,0.0,1e-06
16728,0,0,0,0.0,1e-06
16729,0,0,0,0.0,1e-06
16730,0,0,0,0.0,1e-06
16731,0,0,0,0.0,1e-06
16732,0,0,0,0.0,1e-06
16733,0,0,0,0.0,1e-06
16734,0,0,0,0.0,1e-06
16735,0,0,0,0.0,1e-06
16736,0,0,0,0.0,1e-06
16737,0,0,0,0.0,1e-06
16738,0,0,0,0.0,1e-06
16739,0,0,0,0.0,1e-06
16740,0,0,0,0.0,1e-06
16741,0,0,0,0.0,1e-06
16742,0,0,0,0.0,1e-06
16743,0,0,0,0.0,1e-06
16744,0,0,0,0.0,1e-06
16745,0,0,0,0.0,1e-06
16746,0,0,0,0.0,1e-06
16747,0,0,0,0.0,1e-06
16748,0,0,0,0.0,1e-06
16749,0,0,0,0.0,1e-06
16750,0,0,0,0.0,1e-06
16751,0,0,0,0.0,0.8248175182481752
16752,0,0,0,0.0,1e-06
16753,0,0,0,0.0,1e-06
16754,0,0,0,0.0,1e-06
16755,0,0,0,0.0,1e-06
16756,0,0,0,0.0,1e-06
16757,0,0,0,0.0,1e-06
16758,0,0,0,0.0,1e-06
16759,0,0,0,0.0,1e-06
16760,0,0,0,0.0,1e-06
16761,0,0,0,0.0,1e-06
16762,0,0,0,0.0,1e-06
16763,0,0,0,0.0,1e-06
16764,0,0,0,0.0,1e-06
16765,0,0,0,0.0,1e-06
16766,0,0,0,0.0,1e-06
16767,0,0,0,0.0,1e-06
16768,0,0,0,0.0,1e-06
16769,0,0,0,0.0,1e-06
16770,0,0,0,0.0,1e-06
16771,0,0,0,0.0,1e-06
16772,0,0,0,0.0,1e-06
16773,0,0,0,0.0,1e-06
16774,0,0,0,0.0,1e-06
16775,0,0,0,0.0,1e-06
16776,0,0,0,0.0,1e-06
16777,0,0,0,0.0,1e-06
16778,0,0,0,0.0,1e-06
16779,0,0,0,0.0,1e-06
16780,0,0,0,0.0,1e-06
16781,0,0,0,0.0,1e-06
16782,0,0,0,0.0,1e-06
16783,0,0,0,0.0,1e-06
16784,0,0,0,0.0,1e-06
16785,0,0,0,0.0,1e-06
16786,0,0,0,0.0,1e-06
16787,0,0,0,0.0,1e-06
16788,0,0,0,0.0,1e-06
16789,0,0,0,0.0,1e-06
16790,0,0,0,0.0,1e-06
16791,0,0,0,0.0,1e-06
16792,0,0,0,0.0,1e-06
16793,0,0,0,0.0,1e-06
16794,0,0,0,0.0,1e-06
16795,0,0,0,0.0,1e-06
16796,0,0,0,0.0,1e-06
16797,0,0,0,0.0,1e-06
16798,0,0,0,0.0,1e-06
16799,0,0,0,0.0,1e-06
16800,0,0,0,0.0,1e-06
16801,0,0,0,0.0,0.999999
16802,0,0,0,0.0,0.999999
16803,0,0,0,0.0,0.999999
16804,0,0,0,0.0,0.999999
16805,0,0,0,0.0,0.999999
16806,0,0,0,0.0,0.999999
16807,0,0,0,0.0,0.999999
16808,0,0,0,0.0,0.999999
16809,0,0,0,0.0,0.999999
16810,0,0,0,0.0,0.999999
16811,0,0,0,0.0,0.999999
16812,0,0,0,0.0,0.999999
16813,0,0,0,0.0,0.999999
16814,0,0,0,0.0,0.9708029197080291
16815,0,0,0,0.0,0.999999
16816,0,0,0,0.0,0.999999
16817,0,0,0,0.0,0.9416058394160584
16818,0,0,0,0.0,0.999999
16819,0,0,0,0.0,0.9781021897810219
16820,0,0,0,0.0,0.999999
16821,0,0,0,0.0,0.999999
16822,0,0,0,0.0,0.9562043795620437
16823,0,0,0,0.0,0.999999
16824,0,0,0,0.0,0.999999
16825,0,0,0,0.0,0.9343065693430657
16826,0,0,0,0.0,0.999999
16827,0,0,0,0.0,0.9635036496350365
16828,0,0,0,0.0,0.999999
16829,0,0,0,0.0,0.9343065693430657
16830,0,0,0,0.0,0.999999
16831,0,0,0,0.0,0.999999
16832,0,0,0,0.0,0.999999
16833,0,0,0,0.0,0.9416058394160584
16834,0,0,0,0.0,0.999999
16835,0,0,0,0.0,0.999999
16836,0,0,0,0.0,0.927007299270073
16837,0,0,0,0.0,0.999999
16838,0,0,0,0.0,0.999999
16839,0,0,0,0.0,0.999999
16840,0,0,0,0.0,0.927007299270073
16841,0,0,0,0.0,0.9343065693430657
16842,0,0,0,0.0,0.999999
16843,0,0,0,0.0,0.999999
16844,0,0,0,0.0,0.927007299270073
16845,0,0,0,0.0,0.9635036496350365
16846,0,0,0,0.0,0.999999
16847,0,0,0,0.0,0.999999
16848,0,0,0,0.0,0.999999
16849,0,0,0,0.0,0.927007299270073
16850,0,0,0,0.0,0.9343065693430657
16851,0,0,0,0.0,0.999999
16852,0,0,0,0.0,0.999999
16853,0,0,0,0.0,0.999999
16854,0,0,0,0.0,0.9927007299270072
16855,0,0,0,0.0,0.9781021897810219
16856,0,0,0,0.0,0.999999
16857,0,0,0,0.0,0.8248175182481752
16858,0,0,0,0.0,0.999999
16859,0,0,0,0.0,0.9781021897810219
16860,0,0,0,0.0,0.999999
16861,0,0,0,0.0,0.8321167883211679
16862,0,0,0,0.0,0.999999
16863,0,0,0,0.0,0.999999
16864,0,0,0,0.0,0.7883211678832116
16865,0,0,0,0.0,0.999999
16866,0,0,0,0.0,0.9708029197080291
16867,0,0,0,0.0,0.999999
16868,0,0,0,0.0,0.8978102189781021
16869,0,0,0,0.0,0.9708029197080291
16870,0,0,0,0.0,0.4233576642335766
16871,0,0,0,0.0,0.999999
16872,0,0,0,0.0,0.999999
16873,0,0,0,0.0,0.999999
16874,0,0,0,0.0,0.9343065693430657
16875,0,0,0,0.0,0.999999
16876,0,0,0,0.0,0.999999
16877,0,0,0,0.0,0.9197080291970803
16878,0,0,0,0.0,0.9562043795620437
16879,0,0,0,0.0,0.999999
16880,0,0,0,0.0,0.999999
16881,0,0,0,0.0,0.5109489051094891
16882,0,0,0,0.0,0.3357664233576642
16883,0,0,0,0.0,0.9416058394160584
16884,0,0,0,0.0,0.999999
16885,0,0,0,0.0,0.802919708029197
16886,0,0,0,0.0,0.5328467153284672
16887,0,0,0,0.0,0.999999
16888,0,0,0,0.0,0.999999
16889,0,0,0,0.0,0.999999
16890,0,0,0,0.0,0.999999
16891,0,0,0,0.0,0.999999
16892,0,0,0,0.0,0.4014598540145985
16893,0,0,0,0.0,0.999999
16894,0,0,0,0.0,0.8102189781021898
16895,0,0,0,0.0,0.999999
16896,0,0,0,0.0,0.999999
16897,0,0,0,0.0,0.9343065693430657
16898,0,0,0,0.0,0.8978102189781021
16899,0,0,0,0.0,0.999999
16900,0,0,0,0.0,0.999999
16901,0,0,0,0.0,0.999999
16902,0,0,0,0.0,0.999999
16903,0,0,0,0.0,0.5255474452554745
16904,0,0,0,0.0,0.999999
16905,0,0,0,0.0,0.4963503649635036
16906,0,0,0,0.0,0.999999
16907,0,0,0,0.0,0.0510948905109489
16908,0,0,0,1.0,0.3138686131386861
16909,0,0,0,1.0,0.45985401459854014
16910,0,0,0,0.0,0.021897810218978103
16911,0,0,0,1.0,0.16788321167883213
16912,0,0,0,1.0,0.5109489051094891
16913,0,0,0,0.0,1e-06
16914,0,0,0,1.0,0.48905109489051096
16915,0,0,0,1.0,0.45985401459854014
16916,0,0,0,0.0,1e-06
16917,0,0,0,1.0,0.5620437956204379
16918,0,0,0,0.0,0.11678832116788322
16919,0,0,0,0.0,1e-06
16920,0,0,0,0.0,0.029197080291970805
16921,0,0,0,0.0,0.0437956204379562
16922,0,0,0,1.0,0.6058394160583942
16923,0,0,0,0.0,1e-06
16924,0,0,0,0.0,1e-06
16925,0,0,0,0.0,1e-06
16926,0,0,0,0.0,0.0437956204379562
16927,0,0,0,1.0,0.3868613138686131
16928,0,0,0,0.0,1e-06
16929,0,0,0,1.0,0.6496350364963502
16930,0,0,0,1.0,0.5036496350364963
16931,0,0,0,0.0,0.1094890510948905
16932,0,0,0,0.0,0.0510948905109489
16933,0,0,0,0.0,1e-06
16934,0,0,0,0.0,0.058394160583941604
16935,0,0,0,0.0,1e-06
16936,0,0,0,1.0,0.45255474452554745
16937,0,0,0,0.0,1e-06
16938,0,0,0,0.0,1e-06
16939,0,0,0,0.0,1e-06
16940,0,0,0,0.0,0.0437956204379562
16941,0,0,0,1.0,0.32116788321167883
16942,0,0,0,0.0,0.0437956204379562
16943,0,0,0,0.0,1e-06
16944,0,0,0,0.0,1e-06
16945,0,0,0,0.0,0.0510948905109489
16946,0,0,0,0.0,1e-06
16947,0,0,0,0.0,0.029197080291970805
16948,0,0,0,0.0,0.058394160583941604
16949,0,0,0,1.0,0.44525547445255476
16950,0,0,0,0.0,0.021897810218978103
16951,0,0,0,0.0,0.46715328467153283
16952,0,0,0,0.0,0.45985401459854014
16953,0,0,0,0.0,0.1240875912408759
16954,0,0,0,0.0,0.11678832116788322
16955,0,0,0,1.0,0.26277372262773724
16956,0,0,0,1.0,0.24087591240875914
16957,0,0,0,0.0,0.03649635036496351
16958,0,0,0,0.0,1e-06
16959,0,0,0,0.0,1e-06
16960,0,0,0,0.0,0.021897810218978103
16961,0,0,0,0.0,1e-06
16962,0,0,0,0.0,1e-06
16963,0,0,0,0.0,1e-06
16964,0,0,0,0.0,1e-06
16965,0,0,0,0.0,0.014598540145985401
16966,0,0,0,0.0,1e-06
16967,0,0,0,0.0,0.0510948905109489
16968,0,0,0,0.0,1e-06
16969,0,0,0,0.0,1e-06
16970,0,0,0,0.0,0.058394160583941604
16971,0,0,0,0.0,1e-06
16972,0,0,0,0.0,1e-06
16973,0,0,0,0.0,1e-06
16974,0,0,0,0.0,1e-06
16975,0,0,0,0.0,1e-06
16976,0,0,0,0.0,1e-06
16977,0,0,0,0.0,1e-06
16978,0,0,0,0.0,1e-06
16979,0,0,0,0.0,1e-06
16980,0,0,0,0.0,0.021897810218978103
16981,0,0,0,0.0,1e-06
16982,0,0,0,0.0,1e-06
16983,0,0,0,0.0,1e-06
16984,0,0,0,0.0,0.021897810218978103
16985,0,0,0,0.0,1e-06
16986,0,0,0,0.0,1e-06
16987,0,0,0,0.0,1e-06
16988,0,0,0,0.0,1e-06
16989,0,0,0,0.0,1e-06
16990,0,0,0,0.0,0.021897810218978103
16991,0,0,0,0.0,1e-06
16992,0,0,0,0.0,1e-06
16993,0,0,0,0.0,1e-06
16994,0,0,0,0.0,1e-06
16995,0,0,0,0.0,0.014598540145985401
16996,0,0,0,0.0,1e-06
16997,0,0,0,0.0,1e-06
16998,0,0,0,0.0,1e-06
16999,0,0,0,0.0,1e-06
17000,0,0,0,0.0,1e-06
17001,0,0,0,0.0,1e-06
17002,0,0,0,0.0,1e-06
17003,0,0,0,0.0,0.007299270072992702
17004,0,0,0,1.0,0.22627737226277372
17005,0,0,0,0.0,1e-06
17006,0,0,0,0.0,1e-06
17007,0,0,0,0.0,1e-06
17008,0,0,0,0.0,1e-06
17009,0,0,0,0.0,1e-06
17010,0,0,0,0.0,1e-06
17011,0,0,0,0.0,1e-06
17012,0,0,0,0.0,1e-06
17013,0,0,0,0.0,1e-06
17014,0,0,0,0.0,1e-06
17015,0,0,0,0.0,1e-06
17016,0,0,0,0.0,1e-06
17017,0,0,0,0.0,1e-06
17018,0,0,0,0.0,1e-06
17019,0,0,0,0.0,1e-06
17020,0,0,0,0.0,1e-06
17021,0,0,0,0.0,1e-06
17022,0,0,0,0.0,1e-06
17023,0,0,0,0.0,1e-06
17024,0,0,0,0.0,1e-06
17025,0,0,0,0.0,1e-06
17026,0,0,0,0.0,1e-06
17027,0,0,0,0.0,1e-06
17028,0,0,0,0.0,1e-06
17029,0,0,0,0.0,1e-06
17030,0,0,0,0.0,1e-06
17031,0,0,0,0.0,1e-06
17032,0,0,0,0.0,1e-06
17033,0,0,0,0.0,1e-06
17034,0,0,0,0.0,1e-06
17035,0,0,0,0.0,1e-06
17036,0,0,0,0.0,1e-06
17037,0,0,0,0.0,1e-06
17038,0,0,0,0.0,1e-06
17039,0,0,0,0.0,1e-06
17040,0,0,0,0.0,1e-06
17041,0,0,0,0.0,1e-06
17042,0,0,0,0.0,1e-06
17043,0,0,0,0.0,1e-06
17044,0,0,0,0.0,1e-06
17045,0,0,0,0.0,1e-06
17046,0,0,0,0.0,1e-06
17047,0,0,0,0.0,1e-06
17048,0,0,0,0.0,1e-06
17049,0,0,0,0.0,1e-06
17050,0,0,0,0.0,1e-06
17051,0,0,0,0.0,1e-06
17052,0,0,0,0.0,0.0510948905109489
17053,0,0,0,0.0,0.072992700729927
17054,0,0,0,0.0,1e-06
17055,0,0,0,0.0,1e-06
17056,0,0,0,0.0,1e-06
17057,0,0,0,0.0,1e-06
17058,0,0,0,0.0,1e-06
17059,0,0,0,0.0,1e-06
17060,0,0,0,0.0,1e-06
17061,0,0,0,0.0,1e-06
17062,0,0,0,0.0,1e-06
17063,0,0,0,0.0,1e-06
17064,0,0,0,0.0,1e-06
17065,0,0,0,0.0,1e-06
17066,0,0,0,0.0,1e-06
17067,0,0,0,0.0,1e-06
17068,0,0,0,0.0,1e-06
17069,0,0,0,0.0,1e-06
17070,0,0,0,0.0,1e-06
17071,0,0,0,0.0,1e-06
17072,0,0,0,0.0,1e-06
17073,0,0,0,0.0,1e-06
17074,0,0,0,0.0,1e-06
17075,0,0,0,0.0,1e-06
17076,0,0,0,0.0,1e-06
17077,0,0,0,0.0,1e-06
17078,0,0,0,0.0,1e-06
17079,0,0,0,0.0,1e-06
17080,0,0,0,0.0,1e-06
17081,0,0,0,0.0,1e-06
17082,0,0,0,0.0,1e-06
17083,0,0,0,0.0,1e-06
17084,0,0,0,0.0,1e-06
17085,0,0,0,0.0,1e-06
17086,0,0,0,0.0,1e-06
17087,0,0,0,0.0,1e-06
17088,0,0,0,0.0,1e-06
17089,0,0,0,0.0,1e-06
17090,0,0,0,0.0,1e-06
17091,0,0,0,0.0,1e-06
17092,0,0,0,0.0,1e-06
17093,0,0,0,0.0,1e-06
17094,0,0,0,0.0,1e-06
17095,0,0,0,0.0,1e-06
17096,0,0,0,0.0,1e-06
17097,0,0,0,0.0,1e-06
17098,0,0,0,0.0,1e-06
17099,0,0,0,0.0,1e-06
17100,0,0,0,0.0,1e-06
17101,0,0,0,0.0,1e-06
17102,0,0,0,0.0,1e-06
17103,0,0,0,0.0,1e-06
17104,0,0,0,0.0,1e-06
17105,0,0,0,0.0,1e-06
17106,0,0,0,0.0,1e-06
17107,0,0,0,0.0,1e-06
17108,0,0,0,0.0,1e-06
17109,0,0,0,0.0,1e-06
17110,0,0,0,0.0,1e-06
17111,0,0,0,0.0,1e-06
17112,0,0,0,0.0,1e-06
17113,0,0,0,0.0,1e-06
17114,0,0,0,0.0,1e-06
17115,0,0,0,0.0,1e-06
17116,0,0,0,0.0,1e-06
17117,0,0,0,0.0,1e-06
17118,0,0,0,0.0,1e-06
17119,0,0,0,0.0,1e-06
17120,0,0,0,0.0,1e-06
17121,0,0,0,0.0,1e-06
17122,0,0,0,0.0,1e-06
17123,0,0,0,0.0,1e-06
17124,0,0,0,0.0,1e-06
17125,0,0,0,0.0,1e-06
17126,0,0,0,0.0,1e-06
17127,0,0,0,0.0,1e-06
17128,0,0,0,0.0,1e-06
17129,0,0,0,0.0,1e-06
17130,0,0,0,0.0,1e-06
17131,0,0,0,0.0,1e-06
17132,0,0,0,0.0,1e-06
17133,0,0,0,0.0,1e-06
17134,0,0,0,0.0,1e-06
17135,0,0,0,0.0,1e-06
17136,0,0,0,0.0,1e-06
17137,0,0,0,0.0,1e-06
17138,0,0,0,0.0,1e-06
17139,0,0,0,0.0,1e-06
17140,0,0,0,0.0,1e-06
17141,0,0,0,0.0,1e-06
17142,0,0,0,0.0,1e-06
17143,0,0,0,0.0,1e-06
17144,0,0,0,0.0,1e-06
17145,0,0,0,0.0,1e-06
17146,0,0,0,0.0,1e-06
17147,0,0,0,0.0,1e-06
17148,0,0,0,0.0,1e-06
17149,0,0,0,0.0,1e-06
17150,0,0,0,0.0,1e-06
17151,0,0,0,0.0,1e-06
17152,0,0,0,0.0,1e-06
17153,0,0,0,0.0,1e-06
17154,0,0,0,0.0,0.08029197080291971
17155,0,0,0,0.0,1e-06
17156,0,0,0,0.0,1e-06
17157,0,0,0,0.0,1e-06
17158,0,0,0,0.0,1e-06
17159,0,0,0,0.0,1e-06
17160,0,0,0,0.0,1e-06
17161,0,0,0,0.0,1e-06
17162,0,0,0,0.0,1e-06
17163,0,0,0,0.0,1e-06
17164,0,0,0,0.0,1e-06
17165,0,0,0,0.0,1e-06
17166,0,0,0,0.0,1e-06
17167,0,0,0,0.0,1e-06
17168,0,0,0,0.0,1e-06
17169,0,0,0,0.0,1e-06
17170,0,0,0,0.0,1e-06
17171,0,0,0,0.0,1e-06
17172,0,0,0,0.0,1e-06
17173,0,0,0,0.0,1e-06
17174,0,0,0,0.0,1e-06
17175,0,0,0,0.0,1e-06
17176,0,0,0,0.0,1e-06
17177,0,0,0,0.0,1e-06
17178,0,0,0,0.0,1e-06
17179,0,0,0,0.0,1e-06
17180,0,0,0,0.0,1e-06
17181,0,0,0,0.0,1e-06
17182,0,0,0,0.0,1e-06
17183,0,0,0,0.0,1e-06
17184,0,0,0,0.0,1e-06
17185,0,0,0,0.0,1e-06
17186,0,0,0,0.0,1e-06
17187,0,0,0,0.0,1e-06
17188,0,0,0,0.0,1e-06
17189,0,0,0,0.0,1e-06
17190,0,0,0,0.0,1e-06
17191,0,0,0,0.0,1e-06
17192,0,0,0,0.0,1e-06
17193,0,0,0,0.0,1e-06
17194,0,0,0,0.0,1e-06
17195,0,0,0,0.0,1e-06
17196,0,0,0,0.0,1e-06
17197,0,0,0,0.0,1e-06
17198,0,0,0,0.0,1e-06
17199,0,0,0,0.0,1e-06
17200,0,0,0,0.0,1e-06
17201,0,0,0,0.0,1e-06
17202,0,0,0,0.0,1e-06
17203,0,0,0,0.0,1e-06
17204,0,0,0,0.0,0.0437956204379562
17205,0,0,0,0.0,1e-06
17206,0,0,0,0.0,1e-06
17207,0,0,0,0.0,1e-06
17208,0,0,0,0.0,1e-06
17209,0,0,0,0.0,1e-06
17210,0,0,0,0.0,1e-06
17211,0,0,0,0.0,1e-06
17212,0,0,0,0.0,1e-06
17213,0,0,0,0.0,1e-06
17214,0,0,0,0.0,1e-06
17215,0,0,0,0.0,1e-06
17216,0,0,0,0.0,1e-06
17217,0,0,0,0.0,1e-06
17218,0,0,0,0.0,1e-06
17219,0,0,0,0.0,1e-06
17220,0,0,0,0.0,1e-06
17221,0,0,0,0.0,1e-06
17222,0,0,0,0.0,1e-06
17223,0,0,0,0.0,1e-06
17224,0,0,0,0.0,1e-06
17225,0,0,0,0.0,1e-06
17226,0,0,0,0.0,1e-06
17227,0,0,0,0.0,1e-06
17228,0,0,0,0.0,1e-06
17229,0,0,0,0.0,1e-06
17230,0,0,0,0.0,1e-06
17231,0,0,0,0.0,1e-06
17232,0,0,0,0.0,1e-06
17233,0,0,0,0.0,1e-06
17234,0,0,0,0.0,1e-06
17235,0,0,0,0.0,1e-06
17236,0,0,0,0.0,1e-06
17237,0,0,0,0.0,1e-06
17238,0,0,0,0.0,1e-06
17239,0,0,0,0.0,1e-06
17240,0,0,0,0.0,1e-06
17241,0,0,0,0.0,1e-06
17242,0,0,0,0.0,1e-06
17243,0,0,0,0.0,1e-06
17244,0,0,0,0.0,1e-06
17245,0,0,0,0.0,1e-06
17246,0,0,0,0.0,1e-06
17247,0,0,0,0.0,1e-06
17248,0,0,0,0.0,1e-06
17249,0,0,0,0.0,1e-06
17250,0,0,0,0.0,1e-06
17251,0,0,0,0.0,1e-06
17252,0,0,0,0.0,1e-06
17253,0,0,0,0.0,1e-06
17254,0,0,0,0.0,1e-06
17255,0,0,0,0.0,1e-06
17256,0,0,0,0.0,1e-06
17257,0,0,0,0.0,1e-06
17258,0,0,0,0.0,1e-06
17259,0,0,0,0.0,1e-06
17260,0,0,0,0.0,1e-06
17261,0,0,0,0.0,1e-06
17262,0,0,0,0.0,1e-06
17263,0,0,0,0.0,1e-06
17264,0,0,0,0.0,1e-06
17265,0,0,0,0.0,1e-06
17266,0,0,0,0.0,1e-06
17267,0,0,0,0.0,1e-06
17268,0,0,0,0.0,1e-06
17269,0,0,0,0.0,1e-06
17270,0,0,0,0.0,1e-06
17271,0,0,0,0.0,1e-06
17272,0,0,0,0.0,1e-06
17273,0,0,0,0.0,1e-06
17274,0,0,0,0.0,1e-06
17275,0,0,0,0.0,1e-06
17276,0,0,0,0.0,1e-06
17277,0,0,0,0.0,1e-06
17278,0,0,0,0.0,1e-06
17279,0,0,0,0.0,1e-06
17280,0,0,0,0.0,1e-06
17281,0,0,0,0.0,1e-06
17282,0,0,0,0.0,1e-06
17283,0,0,0,0.0,1e-06
17284,0,0,0,0.0,1e-06
17285,0,0,0,0.0,1e-06
17286,0,0,0,0.0,1e-06
17287,0,0,0,0.0,1e-06
17288,0,0,0,0.0,1e-06
17289,0,0,0,0.0,1e-06
17290,0,0,0,0.0,1e-06
17291,0,0,0,0.0,1e-06
17292,0,0,0,0.0,1e-06
17293,0,0,0,0.0,1e-06
17294,0,0,0,0.0,1e-06
17295,0,0,0,0.0,1e-06
17296,0,0,0,0.0,1e-06
